,ts_code,ann_date,year,div_proc,stk_div,div_chg_per,prima_20,prima_40,prima_60,prima_120,prima_240
17668,300142.SZ,20110809,2011,实施,0.0,-0.999999998,-0.010537281890318884,0.03229553842710242,-0.09452441108147791,-0.1604824534477033,0.32578684288322446
17670,002007.SZ,20190329,2019,实施,0.5,5,0.07537772925810904,0.020785249936900563,-0.024075534487125072,0.05429985624253075,0.345540451575193
17671,002007.SZ,20180327,2018,实施,0.0,0.0,0.11307742016450217,0.01385026583156801,-0.057359752394924746,0.013083249371863337,-0.2568678818908179
17672,002007.SZ,20170328,2017,实施,0.0,-0.9999999983333334,0.0011782692181279142,0.05904910777528238,-0.047245892831972114,-0.06492064543935483,0.3177090918606147
17673,002007.SZ,20160330,2016,实施,0.6,5,-0.03802751740355048,0.040161386440759506,0.20312301200471894,0.0494961028123857,0.06248674392984932
17674,002007.SZ,20150328,2015,实施,0.0,0.0,0.05645768681762742,-0.0382841880610828,-0.02473132871914996,-0.08904413793401333,-0.0035774476115092435
17675,002007.SZ,20140326,2014,实施,0.0,0.0,-0.081631227894294,-0.03848967473723397,0.027507634082958532,0.1294000411550671,0.1969800256987766
17676,002007.SZ,20130326,2013,实施,0.0,0.0,-0.037810420486198426,0.06072494677862017,0.1279185440251327,-0.2850601383387257,0.2150714777592697
17677,002007.SZ,20120412,2012,实施,0.0,0.0,-0.03653070194388186,0.01999971021414959,-0.06068283001797348,0.14278957887736698,-0.29602886688653096
17678,002007.SZ,20110329,2011,实施,0.0,-0.9999999983333334,-0.07599542841123896,0.007273816059588434,-0.07022056857672077,-0.1274048419739563,0.49652979533799546
17679,002007.SZ,20100310,2010,实施,0.6,0.0,0.11826417555102853,0.12339309094126416,-0.0007458821659129811,0.2604314294317083,0.06648732964558235
17680,002007.SZ,20090306,2009,实施,0.6,1.9999999999999998,0.11412305816982493,-0.1110271202740557,0.0886228848440842,0.31707541755753366,0.14810187835686128
17681,002007.SZ,20070804,2007,实施,0.2,0.0,-0.05723239556593307,0.1251473482651524,0.24241903367890805,-0.19138033481633443,0.25373179863659234
17682,002007.SZ,20070322,2007,实施,0.2,-0.6,0.029959366325182257,0.1569084848436726,-0.0005684031768591336,0.10885788468338986,0.6155823468229746
17683,002007.SZ,20060819,2006,实施,0.5,5,-0.009082546861844953,-0.03636324730200935,0.14043730368731122,0.43830704235385376,-0.05023865401931371
17684,002007.SZ,20060306,2006,实施,0.0,-0.999999998,-0.09167482706936958,0.021054317523572008,-0.08873669636724535,0.20386637271738794,-0.10901985110010448
17686,000078.SZ,20190427,2019,实施,0.0,-1.0,-0.02994734346341532,0.036715786392609306,0.1073913506506825,0.1062077522220608,-0.39642764769464856
